episode,timestep,raw_reward
0,94,-1027.4236721955397
1,165,-1019.2151561386954
2,240,-1025.2588212765697
3,334,-1023.0453441320948
4,444,-1023.5876203430049
5,634,-1020.9800999363148
6,702,-1022.4863306454494
7,898,-1020.3998136874584
8,1091,-1022.058979381906
9,1179,-1020.590009564675
10,1284,-1026.2388357139232
11,1468,-1021.6948469462798
12,1565,-1024.9823725304227
13,1655,-1025.9585617471755
14,1921,-1021.3214457707383
15,2001,-1021.1107122601203
16,2239,-1023.475859556442
17,2433,-1030.2496554991985
18,2743,-1022.6018301227994
19,2846,-1025.6349551039568
20,3006,-1022.8007169120654
21,3086,-1024.6402643805654
22,3158,-1022.678695279748
23,3259,-1029.4584889908967
24,3395,-1022.3562634162804
25,3630,-1021.418550913703
26,3731,-1021.0150001342879
27,3842,-1018.8037097080548
28,3935,-1021.9407748134978
29,4062,-1021.799147209621
30,4168,-1025.475060405873
31,4238,-1023.2475557950061
32,4361,-1027.9375109310754
33,4544,-1021.5554090270782
34,4681,-1026.0361651484543
35,4905,-1025.5857689665604
36,5081,-1024.751947217575
37,5191,-1026.333931579836
38,5464,-1020.7000600329587
39,5549,-1023.4774073023061
40,5650,-1020.5240637889738
41,5848,-1024.6042127763465
42,5929,-1021.6764866584294
43,6103,-1025.2717137243408
44,6216,-1023.7248556602879
45,6324,-1021.7363923582283
46,6441,-1024.921331023039
47,6541,-1021.7180820420101
48,6651,-1021.9868281013689
49,6748,-1025.592739346485
50,6833,-1025.7045671454055
51,7072,-1024.9815006651309
52,7151,-1022.3444896057488
53,7259,-1019.9570395403507
54,7363,-1023.8751783951496
55,7521,-1027.7897571693763
56,7667,-1035.4587667732824
57,7805,-1027.0578109039172
58,7887,-1023.8099264842995
59,8058,-1024.1298394007042
60,8151,-1025.1690941080972
61,8264,-1021.4962930236073
62,8399,-1023.7086843002387
63,8518,-1023.8810317082816
64,8596,-1023.3343873916455
65,8679,-1023.5190035466567
66,8761,-1020.0741074139214
67,8938,-1023.6878056602426
68,9037,-1025.4735105206144
69,9305,-1021.6419440727894
70,9410,-1027.293862207105
71,9502,-1028.3399341596999
72,9605,-1021.8044114741105
73,9737,-1025.3424806499918
74,9848,-1019.6285494110949
75,10027,-1024.1831899794167
76,10312,-1025.1066847829675
77,10469,-1027.2176872714065
78,10576,-1024.8456712368786
79,10659,-1023.0828851014762
80,10818,-1021.2184674112964
81,10977,-1023.716057571022
82,11054,-1021.8459236228708
83,11167,-1023.3811607588314
84,11320,-1027.5032195053336
85,11419,-1026.598713612367
86,11522,-1021.3741848122678
87,11593,-1020.4681511855214
88,11702,-1022.5516415086222
89,11820,-1029.7850235318713
90,11930,-1026.321007846377
91,12079,-1019.7548638018443
92,12201,-1019.8980181792956
93,12310,-1026.429021140503
94,12444,-1023.1247888313198
95,12537,-1021.9475890150024
96,12714,-1024.118027908673
97,12836,-1023.5212275180528
98,12921,-1022.7778173169119
99,13026,-1021.2428977625847
100,13276,-1022.9300596083585
101,13373,-1022.866718250148
102,13483,-1021.2913807348933
103,13558,-1022.5148764446913
104,13624,-1021.4179453465138
105,13734,-1022.1130533183328
106,13942,-1024.3186632225918
107,14024,-1021.4484481291306
108,14130,-1022.8733797564302
109,14235,-1028.5365028876909
110,14354,-1020.4331748128277
111,14462,-1020.5582740328024
112,14569,-1021.9352087960707
113,14677,-1023.4308132999375
114,14745,-1021.0725606793865
115,14825,-1022.2740806837121
116,14907,-1019.8071497585394
117,15016,-1028.408178191135
118,15172,-1020.194312570984
119,15254,-1026.0113782205538
120,15366,-1023.125932487422
121,15444,-1021.0449897343025
122,15527,-1025.0909263601613
123,15597,-1024.1120152137469
124,15661,-1021.3130020001056
125,15880,-1026.468982850037
126,16045,-1023.7604603735135
127,16125,-1020.598020711637
128,16287,-1020.322576738929
129,16355,-1019.3064716991713
130,16468,-1022.5485510498129
131,16576,-1025.7519436390924
132,16673,-1022.9878267316546
133,16906,-1026.8309542349616
134,16978,-1021.1673842288889
135,17095,-1023.7416177756709
136,17276,-1019.4000704749586
137,17409,-1018.4399515018985
138,17560,-1026.8056806134728
139,17667,-1019.9013525853251
140,17865,-1022.4246444906445
141,17938,-1023.1894661893425
142,18061,-1023.2331876629157
143,18132,-1022.7951552217795
144,18255,-1025.885506090384
145,18397,-1025.0423000476435
146,18523,-1021.8433184665337
147,18643,-1023.1210040867018
148,18775,-1032.9936998552291
149,18841,-1023.130061523191
150,19085,-1022.3752170725445
151,19279,-1025.8415119938468
152,19373,-1024.8063115393793
153,19449,-1023.1853059621801
154,19602,-1021.9705390983748
155,19718,-1027.7130421830802
156,19812,-1027.2746679453196
157,19917,-1024.6035997781419
158,20109,-1028.1715870876656
159,20256,-1023.4670267598337
160,20354,-1019.8970356277679
161,20441,-1022.6684884413343
162,20856,-1021.0471714492362
163,20992,-1026.167774599599
164,21064,-1022.4985176788009
165,21129,-1021.3507077611
166,21203,-1024.6040286028265
167,21314,-1027.6671460771568
168,21453,-1022.5654053715504
169,21642,-1020.7488797073901
170,21724,-1021.4532826545128
171,21818,-1027.2137200941334
172,21911,-1025.3925426304693
173,22023,-1024.8171500202434
174,22104,-1024.3838323746552
175,22309,-1019.785458132466
176,22465,-1022.5440834084661
177,22593,-1023.4892468827047
178,22713,-1021.3425541859885
179,22849,-1021.3008549713367
180,23005,-1023.3842514672923
181,23112,-1023.086688733486
182,23214,-1019.5335616939655
183,23309,-1021.8102741844046
184,23380,-1023.7880757691959
185,23491,-1020.9729920101288
186,23567,-1020.1542187687869
187,23673,-1026.876836655984
188,23752,-1024.5827192959223
189,23951,-1028.5623928153227
190,24074,-1028.326341793926
191,24220,-1022.9885772145171
192,24292,-1022.8300397080721
193,24461,-1020.7071532519639
194,24577,-1023.9739957555086
195,24663,-1020.977899657636
196,24783,-1019.7760822411102
197,24848,-1021.3463267118117
198,24942,-1025.8437443747282
199,25075,-1017.2140204813956
200,25131,-1018.0008687252371
201,25252,-1018.5201498156723
202,25314,-1017.7817571951857
203,25378,-1018.1753146612714
204,25426,-1017.3446446924717
205,25466,-1016.5638654847357
206,25507,-1016.5721098736407
