episode,timestep,raw_reward
0,84,-1026.4494830474025
1,208,-1019.8530570761728
2,278,-1023.516206752967
3,521,-1026.7093669460526
4,633,-1023.2156398129061
5,735,-1026.8100856214762
6,831,-1025.2993716071735
7,902,-1020.9117055067098
8,1000,-1023.5206388209366
9,1286,-1025.6611670768823
10,1427,-1023.7619505275038
11,1514,-1021.2175488223806
12,1597,-1023.5618719073185
13,1666,-1022.8183201915615
14,1742,-1020.8039698055079
15,1879,-1021.7979288370691
16,1949,-1023.03838828678
17,2085,-1023.9473838601159
18,2192,-1027.7078621756468
19,2273,-1024.375536507283
20,2440,-1021.7536522623932
21,2531,-1026.8702297630514
22,2668,-1022.4403449290079
23,2745,-1022.4507170186773
24,2824,-1021.8681450670801
25,2913,-1024.3619241400236
26,3030,-1023.5175637565058
27,3115,-1022.1881047922742
28,3256,-1024.4107109584043
29,3410,-1023.2889286621722
30,3534,-1021.0100237774996
31,3615,-1025.0786888138564
32,3881,-1021.4156082010102
33,3968,-1022.7498453646209
34,4064,-1023.9269389274239
35,4187,-1022.2091233258153
36,4366,-1021.8983045073896
37,4509,-1025.8730611812605
38,4634,-1021.1847081251143
39,4759,-1022.7357135586651
40,4860,-1020.4158799205308
41,5028,-1020.5324870664637
42,5102,-1019.2525101445119
43,5182,-1021.4810831983199
44,5284,-1019.6125722093368
45,5446,-1020.6019956668181
46,5548,-1020.7662124808319
47,5679,-1024.8276648555077
48,5827,-1021.294293208106
49,6015,-1024.2148510894988
50,6144,-1024.7252818111158
51,6243,-1019.2821931615002
52,6383,-1019.1701584429281
53,6496,-1026.6999021702447
54,6671,-1022.5664175723147
55,6748,-1020.5414984295134
56,6816,-1020.5995574276122
57,6945,-1020.5460003006593
58,7036,-1023.9333117124576
59,7216,-1019.8540889339884
60,7320,-1025.3632465266207
61,7490,-1021.3156066038613
62,7593,-1020.5860977476423
63,7797,-1021.2971762203584
64,7898,-1022.7299648320756
65,7977,-1023.1597785730532
66,8240,-1019.27649654766
67,8353,-1030.1719076831344
68,8501,-1023.9254466714341
69,8593,-1022.9567009443231
70,8722,-1027.7190949592903
71,8826,-1026.82413746403
72,9024,-1019.9452495459012
73,9164,-1021.8271373734298
74,9242,-1023.2298721368946
75,9396,-1021.3094895245792
76,9505,-1026.3686231399092
77,9769,-1022.5191148102884
78,9947,-1026.903432547476
79,10041,-1021.7094273539185
80,10113,-1022.720536667558
81,10239,-1027.36420734957
82,10333,-1020.4493848068558
83,10568,-1023.6887221728936
84,10714,-1018.8514242896736
85,10810,-1026.4425026214683
86,10947,-1020.3364927609856
87,11061,-1023.3368924938585
88,11181,-1022.1082877950491
89,11374,-1026.8555902608887
90,11505,-1022.0176806822694
91,11591,-1022.9457439649229
92,11705,-1019.5918825278351
93,11788,-1022.551979339301
94,12007,-1019.2072289603667
95,12115,-1024.66311072798
96,12295,-1020.183882076526
97,12456,-1019.3890936803745
98,12654,-1021.6439450809498
99,12771,-1018.9240528795225
100,12880,-1022.8198447358265
101,12987,-1023.2452536476055
102,13114,-1023.4415892004713
103,13200,-1024.0347759773044
104,13262,-1020.7579504128923
105,13542,-1021.9576044360349
106,13619,-1022.2170281609824
107,13753,-1021.4697614647163
108,14025,-1025.6567296714804
109,14090,-1019.5991044131199
110,14180,-1019.8345706474299
111,14266,-1025.0164296054081
112,14416,-1024.5513182631657
113,14500,-1022.0445859149105
114,14596,-1022.2488367539997
115,14676,-1020.6049283573504
116,14823,-1021.6545256689067
117,14894,-1022.1880335222354
118,14988,-1023.7835756539986
119,15055,-1021.9031047069204
120,15224,-1022.6701508562419
121,15335,-1026.244236542574
122,15426,-1023.0346386626084
123,15493,-1021.9938007094353
124,15568,-1021.6326338614895
125,15629,-1021.1758396945133
126,15741,-1027.4441898068621
127,15892,-1023.4820027619905
128,15974,-1023.6424474205832
129,16131,-1023.5282867223898
130,16261,-1021.6720617911616
131,16625,-1025.9767354184376
132,16789,-1018.6543110828253
133,16920,-1023.4059937405516
134,16990,-1023.2079547889397
135,17098,-1023.8206951103199
136,17161,-1021.3691400123416
137,17271,-1028.1639063386708
138,17390,-1022.1085990951985
139,17471,-1019.996779958554
140,17610,-1019.8127730851826
141,17770,-1023.9409699732059
142,17954,-1029.0027401165194
143,18043,-1026.078738483619
144,18316,-1043.6280839556462
145,18626,-1022.9999587195468
146,18725,-1022.8701552259582
147,18858,-1023.9766342314408
148,18962,-1020.2979187346564
149,19029,-1021.534116391079
150,19112,-1025.6679936795706
151,19210,-1024.56980338672
152,19306,-1019.4807878401897
153,19427,-1021.5840890983263
154,19513,-1023.7735837886327
155,19589,-1021.4927890286247
156,19662,-1019.776045009876
157,19763,-1022.8687674913876
158,20189,-1028.5174319797522
159,20412,-1023.9748966070445
160,20510,-1019.4947284309653
161,20625,-1024.887828050107
162,20774,-1025.8878831892173
163,20908,-1021.5990993716629
164,20990,-1025.0620371153825
165,21087,-1025.7988854471303
166,21181,-1027.8168693053694
167,21302,-1021.8156503679293
168,21377,-1021.732918160439
